TransactionID,Date,Amount,Category,Subcategory,Merchant,PaymentMethod,Location,UserID
248,2024-12-07 20:56:16.294261,114.22,Food,Groceries,Shea-Best,UPI,North Cheryl,5
249,2024-12-23 21:20:18.571076,565.45,Food,Groceries,Rodriguez Inc,Credit Card,Deniseborough,2
250,2024-09-30 02:58:19.939156,889.63,Health,Pharmacy,"Armstrong, Flynn and Pitts",Cash,Matthewport,4
251,2025-04-08 07:34:44.780951,561.14,Entertainment,Games,Ryan-Taylor,Credit Card,South Brandonmouth,1
252,2024-08-10 12:01:08.507798,518.87,Food,Restaurants,Stone-Taylor,Wallet,Phillipsview,2
253,2025-02-16 01:00:32.794441,206.26,Transport,Uber,Walker-Molina,Debit Card,Petersonfurt,5
254,2024-09-15 21:33:09.790109,36.83,Transport,Train,Mcdowell and Sons,UPI,Lake Emilyborough,2
255,2024-07-02 07:08:57.173219,194.34,Entertainment,Games,"Wilson, Williams and Moore",Credit Card,Dustintown,5
256,2024-09-12 07:40:18.301600,28.45,Utilities,Internet,Galvan-Whitney,UPI,Priceside,1
257,2025-02-23 13:56:58.687470,601.11,Transport,Uber,Lee PLC,Credit Card,Katherineberg,5
258,2025-01-18 14:05:04.003079,713.6,Entertainment,Concerts,Schmidt LLC,Wallet,West Jamesland,5
259,2025-02-25 03:19:17.785060,829.83,Shopping,Electronics,Bautista Group,Cash,North Charles,1
260,2024-09-29 13:16:33.727770,746.44,Entertainment,Concerts,"Ramirez, Cantu and Barry",Debit Card,West Kristineshire,1
261,2025-05-01 11:27:59.984755,886.35,Entertainment,Movies,Medina LLC,UPI,West Jonathantown,1
262,2024-05-30 11:27:54.975895,528.76,Transport,Uber,Bryant-Baker,Credit Card,East George,4
263,2024-12-18 22:39:26.240125,890.89,Entertainment,Games,Fernandez Ltd,Cash,Andrewview,5
264,2024-07-08 01:26:08.104599,889.87,Utilities,Water,Booker-Phillips,Credit Card,Torreschester,4
265,2025-04-01 21:54:53.345034,788.42,Shopping,Home Goods,Carter-Collins,Debit Card,Lake Donnaberg,5
266,2024-11-19 09:03:49.658199,643.49,Health,Insurance,"Fischer, Campbell and Frank",Wallet,Valenciafurt,2
267,2024-07-11 21:23:12.935592,7.01,Transport,Uber,Wallace Ltd,Cash,New Jill,3
268,2025-01-25 04:59:03.630675,861.02,Transport,Uber,"Hernandez, Burke and Cohen",Debit Card,East Markburgh,2
269,2025-03-24 18:18:14.027030,540.83,Utilities,Electricity,"Young, Gutierrez and Mendez",Credit Card,Terryburgh,2
270,2025-04-28 18:45:04.131841,263.79,Shopping,Clothing,Butler Inc,UPI,Port Caleb,1
271,2024-11-30 05:15:34.172811,684.91,Shopping,Clothing,Vargas-Fletcher,Debit Card,North Angela,4
272,2025-04-14 13:43:17.718887,930.5,Utilities,Water,"Marshall, Cabrera and Newman",Wallet,Jaredmouth,3
273,2025-05-15 14:17:45.339938,171.57,Health,Pharmacy,"Davis, Rivera and Warren",Wallet,South Gene,5
274,2024-07-25 04:54:06.858038,91.96,Entertainment,Movies,Hughes-Strickland,Debit Card,Brianborough,1
275,2024-09-20 06:09:02.041757,147.47,Transport,Bus,White-Gibson,Credit Card,New Justinburgh,1
276,2025-03-30 03:38:51.434332,28.54,Transport,Bus,"Elliott, Miller and Acosta",UPI,Johnberg,4
277,2024-09-09 14:16:51.648734,529.21,Utilities,Water,Bailey-Powell,Cash,South Robin,4
278,2024-06-24 06:37:41.028137,715.93,Food,Restaurants,"Alvarado, Fox and Mcdaniel",UPI,Floresbury,2
279,2024-11-06 23:58:01.787215,95.07,Health,Pharmacy,"Nichols, Reyes and Valdez",Debit Card,Michellechester,2
280,2024-12-21 16:47:32.476017,383.68,Utilities,Water,Holloway-Bell,Cash,Davismouth,5
281,2024-07-12 13:00:03.405823,485.72,Food,Restaurants,Chang-Gaines,Wallet,Williamston,5
282,2024-08-20 20:32:04.586877,648.42,Food,Groceries,Escobar Ltd,Wallet,West Patrickton,4
283,2025-05-05 08:56:22.221486,295.78,Utilities,Water,Baldwin Ltd,Cash,Jonesside,1
284,2024-05-26 20:10:25.610949,157.27,Transport,Uber,Lam PLC,Wallet,West Stephenville,2
285,2024-08-06 18:44:55.922379,396.18,Transport,Train,Mathews Inc,UPI,Lake Matthew,2
286,2024-10-23 00:59:30.203867,379.66,Food,Fast Food,Coleman-Lopez,Credit Card,Lake Brooke,4
287,2024-07-18 01:57:43.227286,356.36,Transport,Fuel,"Case, Potter and Williams",Debit Card,South Paul,3
288,2025-04-08 19:57:55.658921,585.43,Utilities,Electricity,Miller-Wallace,Debit Card,Greenehaven,5
289,2024-07-07 07:55:48.425174,514.72,Utilities,Electricity,Taylor Inc,Cash,North Danielfort,1
290,2024-09-22 13:36:40.421929,16.52,Food,Restaurants,Velez Group,Wallet,Jessicatown,5
291,2024-12-12 07:07:26.526422,822.68,Utilities,Water,Wyatt PLC,Credit Card,North Rachelland,3
292,2025-05-07 12:48:13.790662,21.96,Health,Pharmacy,"Richardson, Frye and Cox",Cash,North Kathy,3
293,2025-05-17 03:42:52.260044,794.85,Health,Clinic,"Carpenter, Mcdonald and Foster",Credit Card,Chelseaport,2
294,2025-01-09 15:06:29.947076,408.8,Transport,Train,Stevens Group,Wallet,West Brian,4
295,2024-06-14 09:24:30.190196,820.0,Transport,Bus,"Ballard, Rivas and Bean",Credit Card,North Collin,4
296,2024-09-15 22:33:28.720795,361.92,Transport,Bus,Griffin LLC,Cash,Kennedyfort,2
297,2025-02-28 05:06:04.429022,494.27,Shopping,Home Goods,Doyle-Stephens,Cash,Lake Jessicatown,1
298,2024-09-07 03:18:15.477564,165.46,Transport,Train,Johnson-Fitzpatrick,Credit Card,Ferrellberg,5
299,2025-03-29 22:34:17.524062,388.52,Shopping,Electronics,Murray and Sons,Debit Card,South Jaredberg,5
300,2024-12-22 08:56:45.919000,49.33,Entertainment,Games,Cox LLC,Debit Card,New Ericaberg,1
301,2024-11-06 08:35:56.585811,288.7,Utilities,Internet,Harris-Jones,UPI,Nobleport,5
302,2024-10-20 06:09:37.022217,861.71,Shopping,Clothing,Gutierrez-Mcintyre,Cash,West Anitahaven,4
303,2024-12-08 15:00:27.284656,784.31,Entertainment,Concerts,"Ayers, Bennett and Elliott",Credit Card,Fitzgeraldton,1
304,2024-08-27 00:03:05.461416,438.62,Utilities,Electricity,Valdez-Hoover,Debit Card,Eatonshire,4
305,2025-02-19 03:42:44.455718,514.24,Entertainment,Concerts,Clark Inc,Cash,North Chaseton,1
306,2024-06-24 03:20:04.962212,462.57,Transport,Fuel,Lyons-Salinas,UPI,Robynview,5
307,2025-02-16 08:10:19.800100,543.51,Health,Pharmacy,Heath and Sons,Wallet,Lake Amberport,5
308,2025-02-23 03:33:24.453308,660.96,Entertainment,Games,"Tyler, Wilson and Washington",Debit Card,Kelseybury,4
309,2025-02-09 08:31:14.494144,738.37,Food,Groceries,Barnes Inc,Cash,Port Melissa,2
310,2025-04-30 11:36:48.778685,364.96,Transport,Bus,Evans-Jones,Wallet,East Francesview,2
311,2024-10-19 06:58:09.615609,826.48,Food,Groceries,Gray-Reyes,Cash,Port Ginaside,3
312,2024-07-22 15:32:06.343781,724.25,Entertainment,Games,"Jackson, Boyle and Brown",UPI,Andersonchester,1
313,2024-06-04 21:03:23.590249,703.23,Entertainment,Games,Powers-Ramirez,Debit Card,Gibsonmouth,5
314,2025-04-11 20:02:29.565169,703.91,Transport,Train,"Moreno, Gordon and Adams",UPI,Valdeztown,4
315,2024-11-16 14:43:29.799448,586.62,Entertainment,Movies,Gonzalez Inc,Wallet,Kennethfort,5
316,2024-09-03 04:28:34.236288,835.9,Entertainment,Movies,Johnson-Mendez,Credit Card,South Kellymouth,4
317,2024-10-07 16:48:27.507245,759.49,Food,Fast Food,Garcia-Vincent,Wallet,Beverlyview,1
318,2024-07-12 09:24:12.340134,636.99,Food,Restaurants,Woods-Silva,Cash,Josefort,3
319,2024-09-17 10:59:41.816391,480.39,Utilities,Water,Ortiz-Molina,UPI,East Patriciafort,2
320,2025-01-15 10:40:19.802544,275.93,Health,Pharmacy,Houston-Abbott,Debit Card,New Theresa,4
321,2025-02-17 16:43:57.160851,505.4,Food,Groceries,"Fuller, Miller and Jensen",Debit Card,Washingtonhaven,4
322,2024-06-30 05:50:26.082206,841.75,Transport,Bus,Henry PLC,Wallet,New Marc,2
323,2024-09-06 11:29:46.537305,234.09,Transport,Bus,Vega PLC,Credit Card,Rebeccahaven,5
324,2024-12-30 12:49:21.158093,967.47,Food,Fast Food,Barnes-Brown,UPI,South Melissa,3
325,2024-05-31 08:57:32.035780,572.5,Food,Groceries,"Love, French and Ellis",UPI,South Destiny,3
326,2024-08-15 04:09:08.453132,482.52,Utilities,Electricity,"Cameron, Thompson and Madden",Credit Card,East Beckyborough,5
327,2025-01-14 02:32:10.840988,901.68,Utilities,Water,Williams-Romero,UPI,South Shawnside,4
328,2024-07-24 17:35:10.263619,950.93,Entertainment,Games,Burch Ltd,Debit Card,Lindsayview,1
329,2024-12-18 20:43:15.299501,49.48,Utilities,Internet,Mckinney PLC,Cash,Velazquezton,3
330,2025-03-15 04:21:50.001657,546.75,Transport,Train,"Garner, Powers and Gill",Debit Card,Port Ronald,2
331,2024-06-25 00:15:48.602111,280.2,Utilities,Internet,Norton-Wagner,Wallet,East Lukechester,4
332,2024-05-31 19:25:31.949500,676.07,Shopping,Clothing,Wright-Willis,Cash,Teresahaven,5
333,2024-12-17 18:56:21.910657,725.44,Transport,Uber,Key Group,Credit Card,East Margaretchester,2
334,2024-06-15 02:59:01.766738,271.97,Transport,Uber,Velez-Edwards,Cash,Corymouth,4
335,2024-10-14 02:57:17.846545,75.46,Transport,Fuel,Becker-Robinson,Debit Card,Fullerbury,5
336,2025-05-02 04:59:52.215295,334.98,Health,Clinic,Allen-Nelson,Wallet,Lake Katie,1
337,2024-12-24 21:09:53.641948,720.94,Entertainment,Movies,Crawford-Jacobs,Debit Card,West Martha,3
338,2024-09-15 12:22:46.538719,539.52,Health,Pharmacy,Meyer PLC,Credit Card,Thomasberg,1
339,2025-03-09 01:10:41.022195,637.53,Shopping,Home Goods,Williamson-Burton,Debit Card,Deckerborough,3
340,2025-01-09 01:19:11.929612,911.84,Utilities,Internet,"Butler, Morgan and Krueger",Cash,Danielview,3
341,2024-06-05 11:17:32.541761,595.15,Food,Fast Food,"Jensen, Frazier and Eaton",Credit Card,West Taylor,5
342,2024-11-20 23:12:33.645195,928.35,Entertainment,Concerts,Mercado-Taylor,Debit Card,Jamesside,4
343,2025-02-07 03:32:14.605011,507.24,Health,Clinic,Rhodes-Schaefer,Credit Card,Jamesport,1
344,2025-04-14 03:51:51.966459,123.07,Health,Pharmacy,Haynes-Holmes,Cash,Dukemouth,5
345,2025-01-13 13:07:08.136003,958.23,Utilities,Water,Gallegos-Schmidt,Wallet,Nicholasborough,1
346,2025-04-20 04:50:25.067724,611.35,Transport,Uber,Howell-Smith,Debit Card,Cruzville,4
347,2024-09-17 14:36:55.059456,786.92,Utilities,Water,Santos PLC,Wallet,Atkinsonstad,1
348,2025-01-17 06:05:37.806911,498.45,Food,Groceries,"Perry, Kirby and Williams",Credit Card,New Ginaberg,5
349,2024-09-05 23:51:36.763021,509.87,Health,Insurance,Gardner-Wright,Credit Card,Lake Rebeccahaven,3
350,2025-04-21 08:21:11.746467,598.43,Transport,Bus,"Conway, Mcdonald and Ross",Credit Card,New Michael,3
351,2024-07-06 19:11:16.071378,173.59,Health,Insurance,Gutierrez-Brown,Debit Card,Jeremyborough,4
352,2025-02-18 14:19:35.703122,389.67,Utilities,Water,Fowler-Martinez,Credit Card,Kellyhaven,1
353,2025-01-24 07:21:20.959947,974.03,Utilities,Electricity,White Ltd,UPI,Karenfort,1
354,2025-05-16 22:05:16.566725,374.14,Utilities,Internet,Brooks-Brown,Cash,Tylerport,1
355,2024-10-05 14:17:14.346116,289.59,Food,Restaurants,Mitchell LLC,Credit Card,North Derek,4
356,2024-07-17 23:02:17.110477,689.36,Utilities,Electricity,Mays and Sons,Debit Card,North Paulashire,2
357,2024-05-29 05:32:47.392904,794.92,Food,Restaurants,Peterson-Reid,Cash,East Michele,3
358,2024-06-19 05:55:36.608420,542.1,Transport,Bus,Miranda and Sons,Wallet,Port Anitahaven,3
359,2024-12-29 11:19:29.037387,275.17,Shopping,Electronics,"Valenzuela, Fisher and Peterson",Wallet,North Jessicamouth,1
360,2025-03-03 18:09:52.746845,826.34,Transport,Fuel,"Hardy, Long and White",UPI,Perrytown,3
361,2024-10-02 06:43:58.173594,682.81,Entertainment,Concerts,"Bernard, Petersen and Howard",UPI,North Alexandria,2
362,2024-10-13 13:20:18.945883,880.25,Transport,Train,Robertson-Stewart,Cash,Chrisview,2
363,2024-07-06 15:28:39.169377,332.01,Food,Restaurants,Armstrong-Sherman,UPI,Denisehaven,4
364,2024-07-13 09:17:56.642773,824.73,Transport,Train,Williams Ltd,UPI,West Mikayla,5
365,2024-09-26 19:27:31.795314,79.44,Entertainment,Movies,Kennedy Inc,UPI,Loriborough,3
366,2024-06-11 03:06:08.903892,612.9,Shopping,Clothing,"Robinson, Graham and Cochran",Wallet,Port Williammouth,1
367,2024-10-08 16:03:40.993474,33.13,Entertainment,Concerts,Thomas-Frye,Cash,Port Amberville,1
368,2025-03-27 03:53:25.599494,124.56,Food,Fast Food,Campbell-Hill,Wallet,Danielsfurt,3
369,2024-05-22 03:13:15.863332,759.18,Transport,Bus,Berg-Nichols,Cash,South Haley,3
370,2025-02-26 20:12:45.481177,72.32,Transport,Uber,"Hammond, Santos and King",Cash,South Jeffreyfort,3
371,2024-05-27 05:11:20.778265,370.19,Transport,Fuel,Estrada and Sons,Debit Card,New Teresamouth,3
372,2025-05-10 17:40:24.427487,202.14,Shopping,Electronics,Murphy-Hayes,Wallet,Alexandraburgh,1
373,2025-01-14 13:19:48.238814,156.61,Utilities,Electricity,Stephens-Greene,Debit Card,East Cathyshire,2
374,2024-10-06 01:02:15.538142,45.36,Entertainment,Concerts,"Matthews, Carson and Jones",Wallet,South Michaelhaven,1
375,2025-04-01 04:18:53.074373,861.56,Transport,Fuel,Martinez-Leach,Debit Card,Allisonberg,4
376,2024-10-10 01:21:35.868195,978.22,Utilities,Water,"May, Hall and Jacobson",Wallet,Port Amy,4
377,2024-09-10 13:07:44.492164,967.56,Utilities,Water,Wood LLC,Credit Card,New Melissa,5
378,2025-04-08 21:47:11.134981,902.24,Shopping,Home Goods,Williams Inc,Debit Card,Port Melissaside,4
379,2025-01-19 03:26:53.129168,511.41,Utilities,Internet,Young Ltd,Wallet,New Nathan,1
380,2024-10-14 16:19:13.989113,13.91,Transport,Train,"Graham, Rodriguez and Ayala",Wallet,North Brittanyfurt,4
381,2025-02-04 04:27:53.352299,112.98,Transport,Bus,"Gonzales, Griffin and Paul",Credit Card,Jonesberg,1
382,2025-03-06 20:52:04.640436,370.6,Health,Pharmacy,Powell-Stanley,Cash,Charlesstad,1
383,2024-08-20 22:14:43.340008,34.39,Entertainment,Concerts,"Carlson, Lawson and Mooney",UPI,Christinaland,3
384,2024-10-31 15:45:05.460116,508.94,Food,Fast Food,"Adams, Robinson and Carroll",Credit Card,New Jacksonberg,1
385,2024-07-03 19:59:38.609946,84.86,Food,Groceries,"Rodriguez, Delgado and Larson",Debit Card,Port Joe,5
386,2024-08-20 08:25:54.620401,335.99,Health,Clinic,"Scott, Hill and Garrett",UPI,South Anthonyberg,2
387,2024-07-20 01:40:21.033800,656.25,Entertainment,Movies,"Singleton, Collins and Trujillo",Debit Card,Andreaborough,2
388,2025-05-17 00:05:10.996596,28.31,Utilities,Internet,Fox-Harrison,UPI,Robinsonport,4
389,2024-12-19 14:10:19.121036,187.29,Utilities,Water,Williams-Lane,Credit Card,New Jillian,1
390,2024-06-24 17:15:59.248186,872.44,Utilities,Water,Davis LLC,Cash,North Laurenport,2
391,2024-09-10 04:42:11.275414,252.51,Shopping,Electronics,"Ortiz, Buchanan and Davis",Cash,Dawnville,4
392,2024-08-11 18:57:12.804512,25.04,Entertainment,Games,Anderson-Hurst,Cash,Bryanmouth,5
393,2024-12-31 21:56:49.766384,182.04,Entertainment,Games,Jones-Richardson,Credit Card,New Ericland,3
394,2024-10-26 05:30:36.834097,608.2,Transport,Fuel,"Price, Morrow and Mclean",Debit Card,Wongfurt,1
395,2024-11-14 04:35:13.307956,505.79,Utilities,Water,"Kim, Fernandez and Thompson",Credit Card,Jacksonton,3
396,2025-04-03 04:09:44.696864,612.51,Food,Fast Food,"Ortega, Perkins and Anderson",Debit Card,Ginashire,4
397,2025-04-20 04:29:12.962427,20.64,Health,Pharmacy,"Vargas, Taylor and Hanson",Cash,Port Janetstad,4
398,2024-12-03 13:03:03.467307,547.91,Entertainment,Movies,Andrews and Sons,Wallet,Lisamouth,5
399,2024-06-21 16:26:10.489160,557.12,Food,Fast Food,"Burton, Cline and Jordan",Wallet,South Amanda,1
400,2024-12-15 14:07:16.828813,153.35,Utilities,Electricity,Vaughn-Blevins,Debit Card,Parrishburgh,1
401,2024-07-06 23:51:12.605490,209.32,Health,Insurance,"Taylor, Peters and Stevens",UPI,Lake Jenniferburgh,1
402,2024-08-31 10:07:52.445590,280.13,Transport,Uber,Martinez-Leonard,Debit Card,New Brianna,3
403,2024-10-10 17:26:35.455086,44.07,Transport,Uber,Wood-Frank,UPI,East Ellen,5
404,2025-01-05 19:12:41.758562,42.34,Shopping,Clothing,Valdez Group,UPI,Port Alexa,2
405,2024-09-14 08:51:06.832311,807.64,Food,Restaurants,Jarvis and Sons,Credit Card,Port Laurentown,2
406,2025-02-21 07:42:12.097907,784.69,Entertainment,Games,Cook-Smith,Cash,South Patriciashire,1
407,2024-05-29 08:01:24.269230,297.7,Shopping,Electronics,"Jones, Moody and Clark",Cash,Huynhmouth,3
408,2024-11-08 11:00:03.733289,100.14,Transport,Train,Chandler Group,Credit Card,Port Lisamouth,2
409,2025-02-13 21:55:54.015029,220.38,Utilities,Water,"Cook, Little and Henson",UPI,South Michellemouth,1
410,2024-07-04 12:03:49.733130,431.13,Utilities,Electricity,"Simmons, Ballard and Smith",Cash,New Monica,3
411,2025-01-17 21:35:45.835727,837.14,Entertainment,Movies,Johnson Inc,Credit Card,Davidland,1
412,2024-06-03 04:32:06.060655,80.07,Utilities,Internet,Hutchinson Group,Debit Card,South Dale,1
413,2024-10-03 05:27:33.175080,650.43,Utilities,Water,Thompson PLC,Cash,Diazview,4
414,2024-10-25 04:06:00.725607,383.45,Transport,Bus,"Nguyen, Holland and Mcgee",Credit Card,West Stephenborough,3
415,2025-03-08 00:40:09.288342,541.67,Transport,Uber,"Taylor, Barton and Hawkins",Credit Card,Wardmouth,2
416,2025-03-30 21:54:41.603462,54.01,Transport,Uber,Flores-Guerrero,Wallet,Edwardfort,5
417,2024-07-09 04:24:07.892173,22.35,Entertainment,Games,"Jackson, Smith and Carter",Debit Card,New Lisa,4
418,2024-10-06 14:58:18.721715,423.32,Shopping,Home Goods,Richardson-Duran,UPI,South Summerstad,3
419,2025-02-05 13:35:09.678930,137.7,Shopping,Electronics,Stephens Group,Wallet,Christopherfort,3
420,2024-12-10 17:25:16.944491,88.33,Transport,Bus,Maldonado-Miller,Cash,Harrisberg,1
421,2024-11-23 02:17:11.354182,461.68,Utilities,Internet,Weaver-Horton,UPI,Grantside,3
422,2024-10-02 05:58:38.879459,988.35,Transport,Bus,"Miller, Evans and Martinez",Debit Card,West Hectorbury,4
423,2025-04-18 13:16:46.077564,812.8,Entertainment,Movies,Lee Ltd,UPI,Port Miguelburgh,3
424,2024-10-13 09:25:39.300181,845.92,Entertainment,Movies,Allen Group,Cash,Hillside,2
425,2025-02-14 14:00:38.672543,624.2,Food,Fast Food,"Miller, Cummings and Vargas",Wallet,New Williechester,4
426,2024-12-29 21:16:45.418910,298.81,Utilities,Water,Jensen LLC,Debit Card,Davidside,1
427,2025-05-04 08:38:24.676791,276.1,Food,Groceries,Bauer-Lopez,Debit Card,North Lisa,3
428,2025-02-08 12:31:14.456374,881.61,Food,Groceries,Campbell-Moon,Wallet,Lake Fernando,2
429,2025-04-30 17:02:14.968423,938.62,Transport,Bus,Cook-Mcdonald,Debit Card,Patrickstad,3
430,2025-03-17 02:04:47.355663,720.92,Utilities,Internet,Ramirez-Booker,UPI,South Paigeside,4
431,2025-03-12 12:54:00.376484,669.67,Food,Fast Food,"Gordon, Murphy and Flores",Credit Card,Taylorburgh,2
432,2024-12-12 12:44:27.185514,406.94,Transport,Fuel,Mullins and Sons,Wallet,New Cliffordmouth,5
433,2024-07-28 23:24:42.991398,984.45,Transport,Bus,Williams-Evans,Credit Card,Pennybury,4
434,2024-06-14 15:35:31.005543,761.8,Transport,Fuel,Jones LLC,Debit Card,South Amanda,3
435,2025-05-10 21:51:52.543410,364.07,Shopping,Home Goods,Ball-Robinson,Credit Card,East Elizabethville,2
436,2024-11-07 08:55:36.204365,980.27,Shopping,Clothing,Smith-Mckinney,UPI,New Toddville,4
437,2024-06-14 11:57:42.906726,984.4,Shopping,Clothing,"Rich, Cole and Walker",UPI,South Lori,4
438,2024-11-05 09:31:45.177064,452.82,Food,Fast Food,"Smith, Young and Dickerson",Debit Card,New Pam,5
439,2024-09-30 04:18:41.984981,571.9,Health,Clinic,Ross Ltd,Credit Card,South Gregorychester,3
440,2024-07-22 16:49:29.918379,524.42,Utilities,Internet,"Howard, Francis and Nicholson",Cash,Port Elizabethtown,1
441,2024-10-11 02:29:12.075934,16.6,Shopping,Home Goods,"Potter, Sawyer and Foster",Cash,Petersonville,2
442,2025-03-16 06:15:41.965302,609.33,Health,Insurance,"Best, Meyers and Rios",Credit Card,Jacksonton,4
443,2024-05-30 03:27:08.191880,784.41,Shopping,Electronics,Carter-King,Cash,North Joycemouth,4
444,2024-09-01 13:55:44.118516,750.65,Entertainment,Games,Rodriguez LLC,UPI,Franklinbury,2
445,2024-09-29 22:37:24.639059,734.15,Utilities,Electricity,Green-Myers,Credit Card,Lake Matthewland,3
446,2025-01-07 05:04:45.537002,145.66,Health,Pharmacy,Esparza-Perez,UPI,Robinsonfurt,4
447,2024-09-06 17:20:25.062268,655.97,Transport,Bus,Kennedy and Sons,UPI,East Marychester,1
448,2025-02-08 10:53:29.488838,953.95,Transport,Uber,"Foster, Edwards and Oconnell",UPI,South Johnhaven,5
449,2024-09-30 08:16:23.835249,890.43,Entertainment,Concerts,"Rodriguez, Smith and Hughes",Wallet,Charlesport,3
450,2024-06-30 02:01:30.601522,933.03,Health,Clinic,Simmons Group,Cash,South Danny,4
451,2024-12-13 17:08:42.429582,891.23,Transport,Fuel,White PLC,Wallet,Lindseyborough,4
452,2024-11-20 06:45:22.066693,134.68,Utilities,Electricity,"Miller, Baker and Miller",Cash,Kirbyshire,5
453,2024-08-08 07:19:26.305136,470.24,Health,Insurance,Ortiz Inc,Wallet,Paulburgh,4
454,2024-08-09 08:49:08.732935,262.65,Entertainment,Movies,"Jones, Williams and Carlson",Credit Card,Andersonfurt,3
455,2024-08-08 16:04:25.407826,913.24,Transport,Train,Vargas Ltd,Cash,West Michael,2
456,2025-04-26 18:28:05.794189,44.65,Utilities,Water,Sims Ltd,Credit Card,Lake Patricia,1
457,2024-07-18 10:28:23.765929,534.85,Shopping,Electronics,"Bailey, Gonzalez and Woods",Cash,Moniquetown,4
458,2025-01-13 09:13:17.888006,704.46,Health,Clinic,"Stewart, Allen and Hudson",Cash,Reedhaven,3
459,2024-09-05 10:07:52.794167,723.08,Food,Fast Food,"Brooks, Carey and Harper",Cash,Jenniferfurt,1
460,2025-04-11 12:47:02.862054,716.1,Shopping,Home Goods,Barrett Inc,UPI,Lake Melinda,4
461,2025-04-19 14:12:04.702246,876.67,Food,Restaurants,Green PLC,Wallet,New Jeffrey,5
462,2024-12-13 11:51:58.309701,247.99,Utilities,Internet,Smith Ltd,Credit Card,West Christopherhaven,4
463,2025-05-12 23:59:35.838022,255.83,Shopping,Home Goods,Wilkins PLC,Wallet,East Nathanchester,2
464,2024-06-06 06:50:43.612076,736.53,Transport,Bus,Harris LLC,Cash,Hayneston,2
